product_name,brand,price,image_url,switch_type,connection,layout,key_force,weight_g,wireless_type,engraving,backlight,raw_switch_name,switch_name,switch_manufacturer,product_code,media_url,price_compare_url,media_url_is_placeholder
AULA F65 유무선 기계식 올리비아 화이트,AULA,67000,https://img.danuri.io/catalog-image/682/696/073/b0d4d75acc0c4c42a62e6c2d8f7a5620.jpg?shrink=130:130&_v=20260610124756,기계식,유선+무선,미니,43g,804,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,경해축,Blue Whale 경해축,,92044856,https://example.com/media,https://prod.danawa.com/info/?pcode=92044856&cate=112782,True
AULA F65 유무선 기계식 올리비아 화이트,AULA,57000,https://img.danuri.io/catalog-image/682/696/073/b0d4d75acc0c4c42a62e6c2d8f7a5620.jpg?shrink=130:130&_v=20260610124756,기계식,유선+무선,미니,43g,804,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,세이야축,SEIYA 세이야,,73325033,https://example.com/media,https://prod.danawa.com/info/?pcode=73325033&cate=112782,True
AULA F65 유무선 기계식 올리비아 화이트,AULA,62000,https://img.danuri.io/catalog-image/682/696/073/b0d4d75acc0c4c42a62e6c2d8f7a5620.jpg?shrink=130:130&_v=20260610124756,기계식,유선+무선,미니,43g,804,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 바다축,,,73696682,https://example.com/media,https://prod.danawa.com/info/?pcode=73696682&cate=112782,True
AULA F65 유무선 기계식 올리비아 화이트,AULA,62000,https://img.danuri.io/catalog-image/682/696/073/b0d4d75acc0c4c42a62e6c2d8f7a5620.jpg?shrink=130:130&_v=20260610124756,기계식,유선+무선,미니,43g,804,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,황축 V3,Yellow V3 황축,,73325057,https://example.com/media,https://prod.danawa.com/info/?pcode=73325057&cate=112782,True
앱코 AK87 슬림 프로 3모드 로우 프로파일 유무선 기계식,앱코,75000,https://img.danuri.io/catalog-image/418/888/094/20e1ad71e1e74e1a8c2a2738b18aa4d3.jpg?shrink=130:130&_v=20260610124737,기계식,유선+무선,텐키리스,43g,817,"전용동글(리시버), 블루투스",영문 정각,RGB 백라이트,검은콩축,,카일,94888451,https://example.com/media,https://prod.danawa.com/info/?pcode=94888451&cate=112782,True
앱코 AK87 슬림 프로 3모드 로우 프로파일 유무선 기계식,앱코,79000,https://img.danuri.io/catalog-image/418/888/094/20e1ad71e1e74e1a8c2a2738b18aa4d3.jpg?shrink=130:130&_v=20260610124737,기계식,유선+무선,텐키리스,43g,817,"전용동글(리시버), 블루투스",영문 정각,RGB 백라이트,햇살축,,카일,94888418,https://example.com/media,https://prod.danawa.com/info/?pcode=94888418&cate=112782,True
COX CQK81 VIA 엣지 LED & 노브 3MODE 유무선 기계식,COX,33000,https://img.danuri.io/catalog-image/840/437/090/1d3cc05026b643699b08c5aaa8bb9aa0.jpg?shrink=130:130&_v=20260610124840,기계식,유선+무선,미니,45g,800,"전용동글(리시버), 블루투스",영문 정각,RGB 백라이트,Carda축,,,90437816,https://example.com/media,https://prod.danawa.com/info/?pcode=90437816&cate=112782,True
COX CQK81 VIA 엣지 LED & 노브 3MODE 유무선 기계식,COX,33000,https://img.danuri.io/catalog-image/840/437/090/1d3cc05026b643699b08c5aaa8bb9aa0.jpg?shrink=130:130&_v=20260610124840,기계식,유선+무선,미니,45g,800,"전용동글(리시버), 블루투스",영문 정각,RGB 백라이트,Deep Oil축,,,90437840,https://example.com/media,https://prod.danawa.com/info/?pcode=90437840&cate=112782,True
앱코 AM61 자석축 래피드 트리거,앱코,38400,https://img.danuri.io/catalog-image/238/235/060/9c056e44f8bb4831856463e4997c0391.jpg?shrink=130:130&_v=20260610124739,무접점 자석축,유선,미니,50g,550,유선,한/영 정각,RGB 백라이트,,,,60235238,https://example.com/media,https://prod.danawa.com/info/?pcode=60235238&cate=112782,True
CORSAIR K70 MAX RGB MGX 게이밍 기계식,CORSAIR,279000,https://img.danuri.io/catalog-image/863/546/027/060ac8bd44f94904813ddaba9af064fd.jpg?shrink=130:130&_v=20260610124859,무접점 자석축,유선,풀배열,45g,1390,유선,한/영 정각,RGB 백라이트,마그네틱축,,CORSAIR MGX,27546863,https://example.com/media,https://prod.danawa.com/info/?pcode=27546863&cate=112782,True
AULA F65 유무선 기계식 스카이 블랙,AULA,67000,https://img.danuri.io/catalog-image/126/325/073/a821a4851637435a82fedecac35d4a27.jpg?shrink=130:130&_v=20260610124900,기계식,유선+무선,미니,43g,804,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,경해축,Blue Whale 경해축,TTC,92043803,https://example.com/media,https://prod.danawa.com/info/?pcode=92043803&cate=112782,True
AULA F65 유무선 기계식 스카이 블랙,AULA,57000,https://img.danuri.io/catalog-image/126/325/073/a821a4851637435a82fedecac35d4a27.jpg?shrink=130:130&_v=20260610124900,기계식,유선+무선,미니,43g,804,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,세이야축,SEIYA 세이야,TTC,73560839,https://example.com/media,https://prod.danawa.com/info/?pcode=73560839&cate=112782,True
AULA F65 유무선 기계식 스카이 블랙,AULA,62000,https://img.danuri.io/catalog-image/126/325/073/a821a4851637435a82fedecac35d4a27.jpg?shrink=130:130&_v=20260610124900,기계식,유선+무선,미니,43g,804,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 바다축,,TTC,73325126,https://example.com/media,https://prod.danawa.com/info/?pcode=73325126&cate=112782,True
AULA F65 유무선 기계식 스카이 블랙,AULA,62000,https://img.danuri.io/catalog-image/126/325/073/a821a4851637435a82fedecac35d4a27.jpg?shrink=130:130&_v=20260610124900,기계식,유선+무선,미니,43g,804,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,황축 V3,Yellow V3 황축,TTC,73325084,https://example.com/media,https://prod.danawa.com/info/?pcode=73325084&cate=112782,True
MSI FORGE GK100 콤보 키보드 마우스 세트,MSI,28900,https://img.danuri.io/catalog-image/590/696/069/ce11041c9a9c4df187ae0be880d63e6a.jpg?shrink=130:130&_v=20260610151647,멤브레인,유선,풀배열,0g,864,유선,영문 정각,레인보우 백라이트,,,,69696590,https://example.com/media,https://prod.danawa.com/info/?pcode=69696590&cate=112782,True
CHERRY XTRFY MX 8.3 TKL 8K 유무선 기계식,CHERRY,399000,https://img.danuri.io/catalog-image/100/699/100/8b35eb77f81647e6bda88649ade94b57.jpg?shrink=130:130&_v=20260609080414,기계식,유선+무선,텐키리스,45g,1250,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,,,체리,100699100,https://example.com/media,https://prod.danawa.com/info/?pcode=100699100&cate=112782,True
darkFlash DKM100 키보드 마우스 세트,darkFlash,27200,https://img.danuri.io/catalog-image/511/965/092/84f2af56de564eba80ae662dab07626d.jpg?shrink=130:130&_v=20260610124841,멤브레인,유선,풀배열,0g,810,유선,한/영 정각,없음,,,,92965511,https://example.com/media,https://prod.danawa.com/info/?pcode=92965511&cate=112782,True
COX CKM510 게이밍 키보드 마우스 세트,COX,19380,https://img.danuri.io/catalog-image/167/589/011/7f86e4fdb5bb4034a57d33429379a166.jpg?shrink=130:130&_v=20260610124740,멤브레인,유선,풀배열,0g,695,유선,레이저각인 키캡,레인보우 백라이트,,,,11589167,https://example.com/media,https://prod.danawa.com/info/?pcode=11589167&cate=112782,True
앱코 K26 3모드 무선 QMK VIA,앱코,39900,https://img.danuri.io/catalog-image/057/533/078/446fe9c2eb4e4568bb39fbca0bf12216.jpg?shrink=130:130&_v=20260610124733,기계식,유선+무선,26키,37g,304,"전용동글(리시버), 블루투스",정보없음,RGB 백라이트,,,,78533057,https://example.com/media,https://prod.danawa.com/info/?pcode=78533057&cate=112782,True
앱코 AKN10BT 반알만한 무접점,앱코,250000,https://img.danuri.io/catalog-image/004/191/092/317a3c44705c4c74b172b4defd9098f8.jpg?shrink=130:130&_v=20260610124740,무접점,유선+무선,풀배열,45g,1200,"전용동글(리시버), 블루투스",한/영 정각,없음,,,,92191004,https://example.com/media,https://prod.danawa.com/info/?pcode=92191004&cate=112782,True
COX CMK87R 자석축 래피드 트리거,COX,59000,https://img.danuri.io/catalog-image/551/505/071/df8b69ded87e4d27a0c90ba7bda804e1.jpg?shrink=130:130&_v=20260610124800,무접점 자석축,유선,텐키리스,30g,935,유선,한/영 정각,RGB 백라이트,,,게이트론,71505551,https://example.com/media,https://prod.danawa.com/info/?pcode=71505551&cate=112782,True
Teamwolf RAVEN 68 HE,Teamwolf,81000,https://img.danuri.io/catalog-image/868/341/074/1658353830774a0dbc43f05a6f381f48.jpg?shrink=130:130&_v=20260610124740,무접점 자석축,유선,미니,30g,680,유선,한/영 정각,RGB 백라이트,,,,74341868,https://example.com/media,https://prod.danawa.com/info/?pcode=74341868&cate=112782,True
FL-ESPORTS NX108 유무선 기계식 크림 핑크,FL-ESPORTS,77000,https://img.danuri.io/catalog-image/413/122/097/fa3fd9f16ef240b682f4252ea14de8a6.jpg?shrink=130:130&_v=20260610124736,기계식,유선+무선,풀배열,43g,1180,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,리치베리축,,,97122422,https://example.com/media,https://prod.danawa.com/info/?pcode=97122422&cate=112782,True
FL-ESPORTS NX108 유무선 기계식 크림 핑크,FL-ESPORTS,82000,https://img.danuri.io/catalog-image/413/122/097/fa3fd9f16ef240b682f4252ea14de8a6.jpg?shrink=130:130&_v=20260610124736,기계식,유선+무선,풀배열,43g,1180,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 갈축,,,104964917,https://example.com/media,https://prod.danawa.com/info/?pcode=104964917&cate=112782,True
FL-ESPORTS NX108 유무선 기계식 크림 핑크,FL-ESPORTS,82000,https://img.danuri.io/catalog-image/413/122/097/fa3fd9f16ef240b682f4252ea14de8a6.jpg?shrink=130:130&_v=20260610124736,기계식,유선+무선,풀배열,43g,1180,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 스노우축,,,97122407,https://example.com/media,https://prod.danawa.com/info/?pcode=97122407&cate=112782,True
FL-ESPORTS NX108 유무선 기계식 크림 핑크,FL-ESPORTS,82000,https://img.danuri.io/catalog-image/413/122/097/fa3fd9f16ef240b682f4252ea14de8a6.jpg?shrink=130:130&_v=20260610124736,기계식,유선+무선,풀배열,43g,1180,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 파도축,,,97122413,https://example.com/media,https://prod.danawa.com/info/?pcode=97122413&cate=112782,True
COX CKM500 게이밍 키보드 마우스 콤보,COX,25900,https://img.danuri.io/catalog-image/168/355/005/989e7e1209314449a60398dfbe46271e.jpg?shrink=130:130&_v=20260610124900,멤브레인,유선,풀배열,0g,798,유선,한/영 정각,레인보우 백라이트,,,,5355168,https://example.com/media,https://prod.danawa.com/info/?pcode=5355168&cate=112782,True
MSI FORGE GK100,MSI,19440,https://img.danuri.io/catalog-image/253/715/078/55023a5f86fe4f52a1c76b6b3504ac7a.jpg?shrink=130:130&_v=20260610151641,멤브레인,유선,풀배열,0g,756,유선,레이저각인 키캡,레인보우 백라이트,,,,78715253,https://example.com/media,https://prod.danawa.com/info/?pcode=78715253&cate=112782,True
COX CFL87+21 옴니키(원솔루션) 3모드 유무선 기계식,COX,55000,https://img.danuri.io/catalog-image/255/969/092/6afb9b6744c94f6787db7641bd1aaba1.jpg?shrink=130:130&_v=20260610124800,기계식,유선+무선,텐키리스,45g,944,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,,,,92969255,https://example.com/media,https://prod.danawa.com/info/?pcode=92969255&cate=112782,True
COX COS600 무선,COX,26900,https://img.danuri.io/catalog-image/033/886/073/63a5d0bea58241e99c3135db1abeea06.jpg?shrink=130:130&_v=20260610124756,펜타그래프,무선,풀배열,60g,615,"전용동글(리시버), 블루투스",레이저각인 키캡,없음,,,,73886033,https://example.com/media,https://prod.danawa.com/info/?pcode=73886033&cate=112782,True
앱코 MK108W 무선,앱코,29000,https://img.danuri.io/catalog-image/676/223/072/78ead2fcf7084fd1aa14c2e88548e7f3.jpg?shrink=130:130&_v=20260610124859,멤브레인,무선,풀배열,0g,715,"전용동글(리시버), 블루투스",레이저각인 키캡,레인보우 백라이트,,,,72223676,https://example.com/media,https://prod.danawa.com/info/?pcode=72223676&cate=112782,True
앱코 KM400 게이밍 콤보,앱코,28000,https://img.danuri.io/catalog-image/267/182/005/68622b73c2d848979f3c02d4950ef767.jpg?shrink=130:130&_v=20260610124800,멤브레인,유선,풀배열,0g,955,유선,한/영 정각,레인보우 백라이트,,,,5182267,https://example.com/media,https://prod.danawa.com/info/?pcode=5182267&cate=112782,True
앱코 AK84BT 블루투스 무선 슬림 기계식 다크 그레이,앱코,49000,https://img.danuri.io/catalog-image/011/125/073/c0e063296fb24b7b91e4670c42561efd.jpg?shrink=130:130&_v=20260610124740,기계식,유선+무선,미니,45g,485,블루투스,한/영 정각,RGB 백라이트,적축,,,73125002,https://example.com/media,https://prod.danawa.com/info/?pcode=73125002&cate=112782,True
앱코 AK84BT 블루투스 무선 슬림 기계식 다크 그레이,앱코,49000,https://img.danuri.io/catalog-image/011/125/073/c0e063296fb24b7b91e4670c42561efd.jpg?shrink=130:130&_v=20260610124740,기계식,유선+무선,미니,45g,485,블루투스,한/영 정각,RGB 백라이트,갈축,,,73125011,https://example.com/media,https://prod.danawa.com/info/?pcode=73125011&cate=112782,True
CORSAIR K100 AIR WIRELESS RGB Ultra Low Profile 게이밍 기계식 키보드,CORSAIR,378880,https://img.danuri.io/catalog-image/703/932/017/f60535d22068499098328a922f3324e1.jpg?shrink=130:130&_v=20260610124712,기계식,유선+무선,풀배열,65g,780,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,,,체리,17932703,https://example.com/media,https://prod.danawa.com/info/?pcode=17932703&cate=112782,True
앱코 MK98 AI 코파일럿,앱코,9900,https://img.danuri.io/catalog-image/278/465/069/9efa48aa105140b988d0ebd1b447657f.jpg?shrink=130:130&_v=20260610164812,펜타그래프,무선,98키,50g,500,전용동글(리시버),레이저각인 키캡,없음,,,,69465278,https://example.com/media,https://prod.danawa.com/info/?pcode=69465278&cate=112782,True
AJAZZ AJ-AK01,AJAZZ,59000,https://img.danuri.io/catalog-image/768/751/103/c4b93ca7e08b427b9eee8cfd80ad7ac6.jpg?shrink=130:130&_v=20260610174322,기계식,유선,텐키리스,50g,1840,유선,한/영 정각,단색 백라이트,,,,103751768,https://example.com/media,https://prod.danawa.com/info/?pcode=103751768&cate=112782,True
아이리버 EQwear-MVS6000 무선 키보드 마우스 세트,아이리버,38860,https://img.danuri.io/catalog-image/283/694/021/5b0762550e66464b96fb5e4aaf0efc78.jpg?shrink=130:130&_v=20260610150547,멤브레인,무선,풀배열,0g,451,"[키보드] 전용동글(리시버), 블루투스",한/영 정각,없음,,,,21694283,https://example.com/media,https://prod.danawa.com/info/?pcode=21694283&cate=112782,True
darkFlash GD87 유무선 기계식,darkFlash,37430,https://img.danuri.io/catalog-image/263/650/028/87edf30317674ccdadac52f89f5933c7.jpg?shrink=130:130&_v=20260610161237,기계식,유선+무선,텐키리스,45g,1022,전용동글(리시버),한/영 정각,없음,,,,28650263,https://example.com/media,https://prod.danawa.com/info/?pcode=28650263&cate=112782,True
COX CA75 3모드 CNC 알루미늄 유무선 기계식 실버,COX,49000,https://img.danuri.io/catalog-image/026/251/073/80199dafa0d5430bb3b626701a6014e3.jpg?shrink=130:130&_v=20260610124755,기계식,유선+무선,미니,50g,1378,"전용동글(리시버), 블루투스",영문 정각,RGB 백라이트,카라멜 커피 V1축,,,73251026,https://example.com/media,https://prod.danawa.com/info/?pcode=73251026&cate=112782,True
COX CA75 3모드 CNC 알루미늄 유무선 기계식 실버,COX,49000,https://img.danuri.io/catalog-image/026/251/073/80199dafa0d5430bb3b626701a6014e3.jpg?shrink=130:130&_v=20260610124755,기계식,유선+무선,미니,50g,1378,"전용동글(리시버), 블루투스",영문 정각,RGB 백라이트,코코아 크림 V2축,,,73951736,https://example.com/media,https://prod.danawa.com/info/?pcode=73951736&cate=112782,True
COX COS10 유선 키보드 마우스 세트,COX,8900,https://img.danuri.io/catalog-image/683/979/011/ee7b7a2f031f4579904fbdcbb493be6c.jpg?shrink=130:130&_v=20260610124740,멤브레인,유선,풀배열,0g,345,유선,한/영 정각,없음,,,,11979683,https://example.com/media,https://prod.danawa.com/info/?pcode=11979683&cate=112782,True
COX CK01 PBT 이색사출 사이드 RGB 기계식 키보드,COX,31500,https://img.danuri.io/catalog-image/723/696/011/86468ad5fa7a46efb1216086bab2dc06.jpg?shrink=130:130&_v=20260610124740,기계식,유선,풀배열,45g,784,유선,한/영 정각,없음,적축,,GTMX,11696723,https://example.com/media,https://prod.danawa.com/info/?pcode=11696723&cate=112782,True
COX CK01 PBT 이색사출 사이드 RGB 기계식 키보드,COX,31500,https://img.danuri.io/catalog-image/723/696/011/86468ad5fa7a46efb1216086bab2dc06.jpg?shrink=130:130&_v=20260610124740,기계식,유선,풀배열,45g,784,유선,한/영 정각,없음,갈축,,GTMX,11696714,https://example.com/media,https://prod.danawa.com/info/?pcode=11696714&cate=112782,True
COX CK01 PBT 이색사출 사이드 RGB 기계식 키보드,COX,31500,https://img.danuri.io/catalog-image/723/696/011/86468ad5fa7a46efb1216086bab2dc06.jpg?shrink=130:130&_v=20260610124740,기계식,유선,풀배열,45g,784,유선,한/영 정각,없음,청축,,GTMX,11696705,https://example.com/media,https://prod.danawa.com/info/?pcode=11696705&cate=112782,True
앱코 K562 교체축 3모드 계산기 유무선 기계식,앱코,26900,https://img.danuri.io/catalog-image/845/642/090/87c46bb45b694003935a6ffe8449a79e.jpg?shrink=130:130&_v=20260610124739,기계식,유선+무선,96키,50g,862,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,,,,90642845,https://example.com/media,https://prod.danawa.com/info/?pcode=90642845&cate=112782,True
AULA F75 MAX 유무선 기계식 스카이 블랙,AULA,79000,https://img.danuri.io/catalog-image/462/556/079/1f6edd1dae3747b0b90873b701e0ba79.jpg?shrink=130:130&_v=20260610124800,기계식,유선+무선,미니,40g,1023,"블루투스, 전용동글(리시버)",한/영 정각,RGB 백라이트,경해축,Blue Whale 경해축,,90268634,https://example.com/media,https://prod.danawa.com/info/?pcode=90268634&cate=112782,True
AULA F75 MAX 유무선 기계식 스카이 블랙,AULA,69000,https://img.danuri.io/catalog-image/462/556/079/1f6edd1dae3747b0b90873b701e0ba79.jpg?shrink=130:130&_v=20260610124800,기계식,유선+무선,미니,40g,1023,"블루투스, 전용동글(리시버)",한/영 정각,RGB 백라이트,세이야축,SEIYA 세이야,,79556462,https://example.com/media,https://prod.danawa.com/info/?pcode=79556462&cate=112782,True
앱코 AN94BT 무선 블루투스 기계식 솜사탕,앱코,29900,https://img.danuri.io/catalog-image/404/769/035/8198ad736b804a4687e8c74a52dfda01.jpg?shrink=130:130&_v=20260610124840,기계식,유선+무선,94키,50g,730,"전용동글(리시버), 블루투스",한/영 정각,없음,적축,,후아노,35769446,https://example.com/media,https://prod.danawa.com/info/?pcode=35769446&cate=112782,True
앱코 AN94BT 무선 블루투스 기계식 솜사탕,앱코,29900,https://img.danuri.io/catalog-image/404/769/035/8198ad736b804a4687e8c74a52dfda01.jpg?shrink=130:130&_v=20260610124840,기계식,유선+무선,94키,50g,730,"전용동글(리시버), 블루투스",한/영 정각,없음,갈축,,후아노,35769440,https://example.com/media,https://prod.danawa.com/info/?pcode=35769440&cate=112782,True
앱코 AN94BT 무선 블루투스 기계식 솜사탕,앱코,29900,https://img.danuri.io/catalog-image/404/769/035/8198ad736b804a4687e8c74a52dfda01.jpg?shrink=130:130&_v=20260610124840,기계식,유선+무선,94키,50g,730,"전용동글(리시버), 블루투스",한/영 정각,없음,청축,,후아노,35769404,https://example.com/media,https://prod.danawa.com/info/?pcode=35769404&cate=112782,True
COX 엔데버 텐키리스 RGB PBT 완전방수 무접점 화이트,COX,109000,https://img.danuri.io/catalog-image/919/345/008/a730f357ba1440bbbf131e946949e7f2.jpg?shrink=130:130&_v=20260610124740,무접점,유선,텐키리스,35g,1100,유선,한/영 정각,RGB 백라이트,,,NIZ EC,8345919,https://example.com/media,https://prod.danawa.com/info/?pcode=8345919&cate=112782,True
COX CM105KDW 3모드 조약돌,COX,27900,https://img.danuri.io/catalog-image/848/721/101/ee9695fb4a2046f4a94a71e01a63c190.jpg?shrink=130:130&_v=20260610124740,멤브레인,유선+무선,풀배열,45g,810,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,,,,101721848,https://example.com/media,https://prod.danawa.com/info/?pcode=101721848&cate=112782,True
COX CK01 TKL,COX,29900,https://img.danuri.io/catalog-image/445/440/014/eedec7b07ddd43be816f0588f1f654dd.jpg?shrink=130:130&_v=20260610192336,기계식,유선,텐키리스,45g,700,유선,한/영 정각,단색 백라이트,적축,,GTMX,14440445,https://example.com/media,https://prod.danawa.com/info/?pcode=14440445&cate=112782,True
COX CK01 TKL,COX,29900,https://img.danuri.io/catalog-image/445/440/014/eedec7b07ddd43be816f0588f1f654dd.jpg?shrink=130:130&_v=20260610192336,기계식,유선,텐키리스,45g,700,유선,한/영 정각,단색 백라이트,갈축,,GTMX,14440436,https://example.com/media,https://prod.danawa.com/info/?pcode=14440436&cate=112782,True
COX CK01 TKL,COX,29900,https://img.danuri.io/catalog-image/445/440/014/eedec7b07ddd43be816f0588f1f654dd.jpg?shrink=130:130&_v=20260610192336,기계식,유선,텐키리스,45g,700,유선,한/영 정각,단색 백라이트,청축,,GTMX,14440337,https://example.com/media,https://prod.danawa.com/info/?pcode=14440337&cate=112782,True
앱코 KN35BT DRT 8K 염료승화 블루투스 유무선 무접점,앱코,119000,https://img.danuri.io/catalog-image/560/102/039/5e62dd713da5457281a634bc57dfd007.jpg?shrink=130:130&_v=20260610124740,무접점,유선+무선,풀배열,45g,1035,블루투스,한/영 정각,없음,,,,39102560,https://example.com/media,https://prod.danawa.com/info/?pcode=39102560&cate=112782,True
CHERRY XTRFY K5 PRO TMR,CHERRY,149000,https://img.danuri.io/catalog-image/232/007/102/9d7f2dcba0ad4b188902bc1cdc89452c.jpg?shrink=130:130&_v=20260610124859,무접점 자석축,유선,미니,38g,568,유선,레이저각인 키캡,RGB 백라이트,,,,102007232,https://example.com/media,https://prod.danawa.com/info/?pcode=102007232&cate=112782,True
앱코 K570 축교환 레인보우 무빙 LED 기계식 키보드,앱코,27900,https://img.danuri.io/catalog-image/087/471/014/ceb091f4070c4bb791bda651774b4673.jpg?shrink=130:130&_v=20260610124736,기계식,유선,풀배열,45g,744,유선,한/영 정각,레인보우 백라이트,적축,,ET,14471087,https://example.com/media,https://prod.danawa.com/info/?pcode=14471087&cate=112782,True
앱코 K570 축교환 레인보우 무빙 LED 기계식 키보드,앱코,27900,https://img.danuri.io/catalog-image/087/471/014/ceb091f4070c4bb791bda651774b4673.jpg?shrink=130:130&_v=20260610124736,기계식,유선,풀배열,45g,744,유선,한/영 정각,레인보우 백라이트,갈축,,ET,14471114,https://example.com/media,https://prod.danawa.com/info/?pcode=14471114&cate=112782,True
앱코 K570 축교환 레인보우 무빙 LED 기계식 키보드,앱코,27900,https://img.danuri.io/catalog-image/087/471/014/ceb091f4070c4bb791bda651774b4673.jpg?shrink=130:130&_v=20260610124736,기계식,유선,풀배열,45g,744,유선,한/영 정각,레인보우 백라이트,청축,,ET,14471015,https://example.com/media,https://prod.danawa.com/info/?pcode=14471015&cate=112782,True
CORSAIR K65 RGB PLUS 유무선 애플 에디션,CORSAIR,220490,https://img.danuri.io/catalog-image/445/542/101/00f4876f0aa44b5b87c17faacef7f682.jpg?shrink=130:130&_v=20260610184252,기계식,유선+무선,미니,45g,922,"전용동글(리시버), 블루투스",영문 정각,RGB 백라이트,,,CORSAIR,101542445,https://example.com/media,https://prod.danawa.com/info/?pcode=101542445&cate=112782,True
앱코 AK87H 텐키리스 홀리판다 V2 기계식,앱코,29900,https://img.danuri.io/catalog-image/074/319/062/867e01ca7f684ac2ae13704f6aaa7db9.jpg?shrink=130:130&_v=20260610124740,기계식,유선,텐키리스,45g,1007,유선,한/영 정각,RGB 백라이트,,,카일,62319074,https://example.com/media,https://prod.danawa.com/info/?pcode=62319074&cate=112782,True
앱코 A108K 3모드 퀵스압 유무선 기계식 피오니,앱코,68970,https://img.danuri.io/catalog-image/319/355/102/6021c41cc7bf4b12b0aed1bf145930d7.jpg?shrink=130:130&_v=20260610124733,기계식,유선+무선,풀배열,43g,1500,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,맘모스축,,,102355316,https://example.com/media,https://prod.danawa.com/info/?pcode=102355316&cate=112782,True
앱코 A108K 3모드 퀵스압 유무선 기계식 피오니,앱코,74900,https://img.danuri.io/catalog-image/319/355/102/6021c41cc7bf4b12b0aed1bf145930d7.jpg?shrink=130:130&_v=20260610124733,기계식,유선+무선,풀배열,43g,1500,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,벚꽃축,,,102355319,https://example.com/media,https://prod.danawa.com/info/?pcode=102355319&cate=112782,True
앱코 ACH105 오피스워커 유무선 기계식 라벤더,앱코,79000,https://img.danuri.io/catalog-image/739/690/103/69615bf8686e4bdeae99ecd5a9231737.jpeg?shrink=130:130&_v=20260610124739,기계식,유선+무선,풀배열,47g,1424,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,벚꽃축,,HAIMU,103690748,https://example.com/media,https://prod.danawa.com/info/?pcode=103690748&cate=112782,True
앱코 ACH105 오피스워커 유무선 기계식 라벤더,앱코,79000,https://img.danuri.io/catalog-image/739/690/103/69615bf8686e4bdeae99ecd5a9231737.jpeg?shrink=130:130&_v=20260610124739,기계식,유선+무선,풀배열,47g,1424,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 바다소금축,,HAIMU,103690739,https://example.com/media,https://prod.danawa.com/info/?pcode=103690739&cate=112782,True
앱코 ACH105 오피스워커 유무선 기계식 라벤더,앱코,79000,https://img.danuri.io/catalog-image/739/690/103/69615bf8686e4bdeae99ecd5a9231737.jpeg?shrink=130:130&_v=20260610124739,기계식,유선+무선,풀배열,47g,1424,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 택타일 바다소금축,,HAIMU,103690742,https://example.com/media,https://prod.danawa.com/info/?pcode=103690742&cate=112782,True
COX CK01 TKL PBT SL 기계식 키보드,COX,29900,https://img.danuri.io/catalog-image/348/185/015/084823b166fc4190816483d972831a89.jpg?shrink=130:130&_v=20260610124737,기계식,유선,텐키리스,60g,700,유선,한/영 정각,없음,저소음 백축,,,15185348,https://example.com/media,https://prod.danawa.com/info/?pcode=15185348&cate=112782,True
darkFlash DK108,darkFlash,18310,https://img.danuri.io/catalog-image/443/964/092/d4423995c7da46eca2236e48818cedb1.jpg?shrink=130:130&_v=20260610124755,멤브레인,유선,풀배열,0g,810,유선,한/영 정각,없음,,,,92964443,https://example.com/media,https://prod.danawa.com/info/?pcode=92964443&cate=112782,True
AULA F99 유무선 기계식 올리비아 화이트 한글,AULA,82000,https://img.danuri.io/catalog-image/972/934/058/e5e8c9cc28044a19aad2de21e3bbdc37.jpg?shrink=130:130&_v=20260610124840,기계식,유선+무선,99키,34g,1183,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,경해축,Blue Whale 경해축,,60061619,https://example.com/media,https://prod.danawa.com/info/?pcode=60061619&cate=112782,True
